         6359573 function calls (6209655 primitive calls) in 22.006 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 numbers.py:257(<listcomp>)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:279(lucas)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:3027(RationalConstant)
        1    0.000    0.000    0.000    0.000 numbers.py:3040(IntegerConstant)
        1    0.000    0.000    0.000    0.000 numbers.py:3047(Zero)
        1    0.000    0.000    0.000    0.000 numbers.py:3115(One)
        4    0.000    0.000    0.000    0.000 numbers.py:3147(__neg__)
        1    0.000    0.000    0.000    0.000 numbers.py:3166(NegativeOne)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:3230(Half)
        1    0.000    0.000    0.000    0.000 numbers.py:3262(Infinity)
        1    0.000    0.000    0.000    0.000 numbers.py:331(tribonacci)
        1    0.000    0.000    0.000    0.000 numbers.py:3418(_as_mpf_val)
        1    0.000    0.000    0.000    0.000 numbers.py:3452(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 numbers.py:3584(_as_mpf_val)
        1    0.000    0.000    0.000    0.000 numbers.py:3619(NaN)
        1    0.000    0.000    0.000    0.000 numbers.py:3741(ComplexInfinity)
        1    0.000    0.000    0.000    0.000 numbers.py:3821(NumberSymbol)
        6    0.000    0.000    0.000    0.000 numbers.py:3874(__hash__)
        1    0.000    0.000    0.000    0.000 numbers.py:3878(Exp1)
        1    0.000    0.000    0.000    0.000 numbers.py:4033(Pi)
        1    0.000    0.000    0.000    0.000 numbers.py:4101(GoldenRatio)
        1    0.000    0.000    0.000    0.000 numbers.py:4164(TribonacciConstant)
        1    0.000    0.000    0.000    0.000 numbers.py:421(bernoulli)
        1    0.000    0.000    0.000    0.000 numbers.py:4234(EulerGamma)
        1    0.000    0.000    0.000    0.000 numbers.py:4293(Catalan)
        1    0.000    0.000    0.000    0.000 numbers.py:4356(ImaginaryUnit)
        1    0.000    0.000    0.000    0.000 numbers.py:4588(_register_classes)
        1    0.000    0.000    0.000    0.000 numbers.py:55(carmichael)
        1    0.000    0.000    0.000    0.000 numbers.py:556(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:611(bell)
        2    0.000    0.000    0.000    0.000 numbers.py:678(__float__)
        3    0.000    0.000    0.000    0.000 numbers.py:708(class_key)
        3    0.000    0.000    0.000    0.000 numbers.py:712(sort_key)
        1    0.000    0.000    0.000    0.000 numbers.py:764(harmonic)
        1    0.000    0.000    0.000    0.000 numbers.py:856(Float)
        1    0.001    0.001    0.020    0.020 numeric.py:1(<module>)
       34    0.000    0.000    0.000    0.000 numeric.py:136(ones)
       30    0.000    0.000    0.000    0.000 numeric.py:1855(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:2123(identity)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
        1    0.000    0.000    0.047    0.047 numerictypes.py:1(<module>)
        2    0.000    0.000    0.000    0.000 numerictypes.py:229(obj2sctype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:425(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
       24    0.000    0.000    0.000    0.000 numerictypes.py:514(_scalar_type_key)
        1    0.000    0.000    0.000    0.000 numerictypes.py:589(_register_types)
        1    0.000    0.000    0.000    0.000 numpy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy.py:312(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:313(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:315(SciPyPrinter)
        1    0.000    0.000    0.000    0.000 numpy.py:32(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:33(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:35(NumPyPrinter)
        1    0.000    0.000    0.000    0.000 numpy.py:447(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:448(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:450(CuPyPrinter)
        1    0.000    0.000    0.000    0.000 numpy.py:470(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:471(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numpy.py:473(JaxPrinter)
        1    0.000    0.000    0.000    0.000 numpy.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 nvtx.py:1(<module>)
        1    0.000    0.000    0.000    0.000 object_state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 object_state.py:191(Parameter)
        1    0.000    0.000    0.000    0.000 object_state.py:27(ComprehensionState)
        1    0.000    0.000    0.000    0.000 object_state.py:86(ParameterListState)
        2    0.000    0.000    0.681    0.341 observer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 observer.py:124(ObserverBase)
        1    0.000    0.000    0.000    0.000 observer.py:1336(FixedQParamsObserver)
        1    0.000    0.000    0.000    0.000 observer.py:1382(PlaceholderObserver)
        1    0.000    0.000    0.000    0.000 observer.py:1447(RecordingObserver)
        1    0.000    0.000    0.000    0.000 observer.py:1475(NoopObserver)
        1    0.000    0.000    0.000    0.000 observer.py:1501(ReuseInputObserver)
        1    0.000    0.000    0.000    0.000 observer.py:157(UniformQuantizationObserverBase)
        1    0.000    0.000    0.000    0.000 observer.py:396(MinMaxObserver)
        1    0.000    0.000    0.000    0.000 observer.py:52(_PartialWrapper)
       38    0.000    0.000    0.000    0.000 observer.py:53(__init__)
        1    0.000    0.000    0.000    0.000 observer.py:541(MovingAverageMinMaxObserver)
        1    0.000    0.000    0.000    0.000 observer.py:640(PerChannelMinMaxObserver)
       38    0.000    0.000    0.000    0.000 observer.py:77(_with_args)
        1    0.000    0.000    0.000    0.000 observer.py:841(MovingAveragePerChannelMinMaxObserver)
        1    0.000    0.000    0.000    0.000 observer.py:931(HistogramObserver)
        1    0.000    0.000    0.000    0.000 octave.py:1(<module>)
        1    0.000    0.000    0.000    0.000 octave.py:65(OctaveCodePrinter)
        1    0.000    0.000    0.018    0.018 ode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 odes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 odes.py:4(ODEMethods)
        1    0.000    0.000    0.452    0.452 offsetbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1066(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1109(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1180(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1424(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1532(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1557(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:202(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:388(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:435(VPacker)
        2    0.000    0.000    0.000    0.000 offsetbox.py:45(_compat_get_offset)
        1    0.000    0.000    0.000    0.000 offsetbox.py:467(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:495(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:563(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:675(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:792(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:874(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 ohem_cross_entropy_loss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ohem_cross_entropy_loss.py:11(OhemCrossEntropy)
        1    0.000    0.000    0.000    0.000 omniglot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 omniglot.py:11(Omniglot)
        1    0.000    0.000    0.000    0.000 on_exception_checkpoint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 on_exception_checkpoint.py:31(OnExceptionCheckpoint)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:116(OneHotCategoricalStraightThrough)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:9(OneHotCategorical)
        1    0.000    0.000    0.000    0.000 onnx_proto_utils.py:1(<module>)
        1    0.000    0.000    0.012    0.012 onnxruntime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 onnxruntime.py:159(OrtOperatorSupport)
        1    0.000    0.000    0.000    0.000 onnxruntime.py:528(OrtExecutionInfoPerSession)
        1    0.000    0.000    0.000    0.000 onnxruntime.py:599(OrtExecutionInfoForAllGraphModules)
        1    0.000    0.000    0.000    0.000 onnxruntime.py:646(OrtBackendOptions)
        1    0.000    0.000    0.000    0.000 onnxruntime.py:711(OrtBackend)
        1    0.000    0.000    0.002    0.002 op_registry_utils.py:1(<module>)
       37    0.000    0.000    0.003    0.000 op_registry_utils.py:10(_register_op)
       37    0.000    0.000    0.004    0.000 op_registry_utils.py:23(_decorator_func)
        1    0.000    0.000    0.018    0.018 op_schema.py:1(<module>)
        1    0.000    0.000    0.000    0.000 op_schema.py:111(StrategyType)
        1    0.000    0.000    0.000    0.000 op_schema.py:120(OpStrategy)
        1    0.000    0.000    0.000    0.000 op_schema.py:161(TupleStrategy)
        1    0.000    0.000    0.000    0.000 op_schema.py:184(RuntimeSchemaInfo)
        1    0.000    0.000    0.000    0.000 op_schema.py:205(OpSchema)
        1    0.000    0.000    0.000    0.000 op_schema.py:395(OutputSharding)
        1    0.000    0.000    0.000    0.000 op_schema.py:413(OpInfo)
        1    0.000    0.000    0.000    0.000 op_schema.py:64(PlacementStrategy)
        1    0.000    0.000    0.001    0.001 operations.py:1(<module>)
        3    0.000    0.000    0.000    0.000 operations.py:108(_from_args)
        1    0.000    0.000    0.000    0.000 operations.py:19(AssocOp)
        1    0.000    0.000    0.000    0.000 operations.py:460(ShortCircuit)
        1    0.000    0.000    0.000    0.000 operations.py:464(LatticeOp)
        1    0.000    0.000    0.000    0.000 operations.py:556(AssocOpDispatcher)
        2    0.000    0.000    0.000    0.000 operations.py:594(__init__)
        2    0.000    0.000    0.000    0.000 operations.py:604(register_handlerclass)
        1    0.000    0.000    0.002    0.002 operator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 operator.py:14(BaseConvRFSearchOp)
        1    0.000    0.000    0.000    0.000 operator.py:41(Conv2dRFSearchOp)
        1    0.000    0.000    0.001    0.001 operator_schemas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:19(ArgsKwargsPair)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:29(_nonzero_schemas)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:44(_FakeGlobalNamespace)
        1    0.000    0.000    0.001    0.001 operator_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 operator_support.py:177(OpSupports)
        1    0.000    0.000    0.000    0.000 operator_support.py:27(OperatorSupportBase)
        1    0.000    0.000    0.000    0.000 operator_support.py:37(OperatorSupport)
        1    0.000    0.000    0.000    0.000 operators.py:1(<module>)
        1    0.000    0.000    0.007    0.007 ops.py:1(<module>)
        8    0.000    0.000    0.000    0.000 ops.py:103(check_fn)
       44    0.000    0.000    0.000    0.000 ops.py:170(register_func)
       44    0.000    0.000    0.000    0.000 ops.py:176(wrapper)
       55    0.000    0.000    0.000    0.000 ops.py:179(get_inner)
      8/4    0.000    0.000    0.001    0.000 ops.py:180(inner)
        8    0.000    0.000    0.000    0.000 ops.py:196(lookup_jagged)
        2    0.000    0.000    0.000    0.000 ops.py:215(extract_kwargs)
        2    0.000    0.000    0.001    0.001 ops.py:224(jagged_unary_pointwise)
        4    0.000    0.000    0.000    0.000 ops.py:290(jagged_torch_function)
        6    0.000    0.000    0.000    0.000 ops.py:327(tensor_attr_supported_getter)
        8    0.000    0.000    0.000    0.000 ops.py:60(check_schema)
        8    0.000    0.000    0.000    0.000 ops.py:62(<listcomp>)
        8    0.000    0.000    0.000    0.000 ops.py:81(<lambda>)
        2    0.000    0.000    0.000    0.000 optflow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optimization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optimization.py:104(MNewton)
        1    0.000    0.000    0.000    0.000 optimization.py:15(Newton)
        1    0.000    0.000    0.000    0.000 optimization.py:159(Halley)
        1    0.000    0.000    0.000    0.000 optimization.py:213(Muller)
        1    0.000    0.000    0.000    0.000 optimization.py:290(Bisection)
        1    0.000    0.000    0.000    0.000 optimization.py:357(Illinois)
        1    0.000    0.000    0.000    0.000 optimization.py:458(Ridder)
        1    0.000    0.000    0.000    0.000 optimization.py:517(ANewton)
        1    0.000    0.000    0.000    0.000 optimization.py:58(Secant)
        1    0.000    0.000    0.000    0.000 optimization.py:602(MDNewton)
        1    0.000    0.000    0.000    0.000 optimization.py:7(OptimizationMethods)
        4    0.000    0.000    0.007    0.002 optimizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optimizer.py:22(ArgMappingException)
        1    0.000    0.000    0.001    0.001 optimizer.py:225(Optimizer)
        1    0.000    0.000    0.001    0.001 optimizer.py:250(__init__)
        1    0.000    0.000    0.000    0.000 optimizer.py:26(GuardInstallException)
        1    0.000    0.000    0.000    0.000 optimizer.py:30(OptimizerVariable)
        1    0.000    0.000    0.000    0.000 optimizer.py:371(profile_hook_step)
        1    0.000    0.000    0.000    0.000 optimizer.py:38(LightningOptimizer)
        1    0.000    0.000    0.000    0.000 optimizer.py:382(_MockOptimizer)
        1    0.000    0.000    0.000    0.000 optimizer.py:417(_patch_step_function)
        1    0.000    0.000    0.000    0.000 optimizer.py:49(_RequiredParameter)
       11    0.000    0.000    0.000    0.000 optimizer.py:57(_use_grad_for_differentiable)
        1    0.000    0.000    0.000    0.000 optimizer.py:863(add_param_group)
        1    0.000    0.000    0.002    0.002 optimizer_wrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optimizer_wrapper.py:118(__init__)
        1    0.000    0.000    0.000    0.000 optimizer_wrapper.py:16(OptimWrapper)
        1    0.000    0.000    0.000    0.000 optimizer_wrapper_dict.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optimizer_wrapper_dict.py:11(OptimWrapperDict)
        1    0.000    0.000    0.000    0.000 order.py:1(<module>)
        1    0.000    0.000    0.000    0.000 order.py:11(Order)
        1    0.000    0.000    0.000    0.000 orderings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orderings.py:10(MonomialOrder)
        1    0.000    0.000    0.000    0.000 orderings.py:137(InverseOrder)
        3    0.000    0.000    0.000    0.000 orderings.py:156(__init__)
        1    0.000    0.000    0.000    0.000 orderings.py:242(_ItemGetter)
        1    0.000    0.000    0.000    0.000 orderings.py:35(LexOrder)
        1    0.000    0.000    0.000    0.000 orderings.py:45(GradedLexOrder)
        1    0.000    0.000    0.000    0.000 orderings.py:54(ReversedGradedLexOrder)
        1    0.000    0.000    0.000    0.000 orderings.py:63(ProductOrder)
        1    0.000    0.000    0.001    0.001 ordinals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ordinals.py:253(OrdinalZero)
        1    0.000    0.000    0.000    0.000 ordinals.py:261(OrdinalOmega)
        1    0.000    0.000    0.000    0.000 ordinals.py:273(__new__)
        1    0.000    0.000    0.000    0.000 ordinals.py:5(OmegaPower)
        1    0.000    0.000    0.000    0.000 ordinals.py:56(Ordinal)
        2    0.000    0.000    0.000    0.000 ordinals.py:81(__new__)
        2    0.000    0.000    0.000    0.000 ordinals.py:83(<listcomp>)
        2    0.000    0.000    0.000    0.000 ordinals.py:84(<genexpr>)
        2    0.000    0.000    0.000    0.000 orthogonal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orthopolys.py:1(<module>)
        4    0.000    0.000    0.000    0.000 os.py:1080(__subclasshook__)
       10    0.000    0.000    0.000    0.000 os.py:1091(__init__)
       11    0.000    0.000    0.003    0.000 os.py:1107(add_dll_directory)
        1    0.000    0.000    0.002    0.002 os.py:200(makedirs)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:48(<listcomp>)
      218    0.001    0.000    0.002    0.000 os.py:675(__getitem__)
        4    0.000    0.000    0.000    0.000 os.py:683(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
       83    0.000    0.000    0.000    0.000 os.py:698(__iter__)
      228    0.000    0.000    0.000    0.000 os.py:741(check_str)
      224    0.000    0.000    0.000    0.000 os.py:747(encodekey)
       36    0.000    0.000    0.000    0.000 os.py:772(getenv)
        9    0.000    0.000    0.000    0.000 os.py:817(fsdecode)
        1    0.000    0.000    0.001    0.001 out_dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 out_dtype.py:29(OutDtypeOperator)
        1    0.000    0.000    0.000    0.000 out_dtype.py:46(__init__)
        1    0.000    0.000    0.018    0.018 output_graph.py:1(<module>)
        1    0.000    0.000    0.001    0.001 output_graph.py:117(OutputGraphState)
        1    0.000    0.000    0.000    0.000 output_graph.py:160(GraphCompileReason)
        1    0.000    0.000    0.000    0.000 output_graph.py:1680(SubgraphTracer)
        1    0.000    0.000    0.000    0.000 output_graph.py:182(FakeRootModule)
        1    0.000    0.000    0.000    0.000 output_graph.py:194(WrapperBackend)
        1    0.000    0.000    0.000    0.000 output_graph.py:232(OutputGraph)
        3    0.000    0.000    0.021    0.007 overrides.py:1(<module>)
       30    0.000    0.000    0.000    0.000 overrides.py:10(is_overridden)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
      317    0.002    0.000    0.012    0.000 overrides.py:142(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        1    0.000    0.000    0.000    0.000 overrides.py:1874(TorchFunctionMode)
        1    0.000    0.000    0.000    0.000 overrides.py:1953(BaseTorchFunctionMode)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
        1    0.000    0.000    0.000    0.000 overrides.py:360(get_default_nowrap_functions)
        5    0.000    0.000    0.000    0.000 overrides.py:54(_disable_user_warnings)
      278    0.002    0.000    0.007    0.000 overrides.py:83(verify_matching_signatures)
        1    0.000    0.000    0.000    0.000 oxford_iiit_pet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 oxford_iiit_pet.py:12(OxfordIIITPet)
        1    0.000    0.000    0.026    0.026 package_exporter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 package_exporter.py:103(_PatternInfo)
        1    0.000    0.000    0.000    0.000 package_exporter.py:120(EmptyMatchError)
        1    0.000    0.000    0.000    0.000 package_exporter.py:128(PackagingError)
        1    0.000    0.000    0.000    0.000 package_exporter.py:182(PackageExporter)
        1    0.000    0.000    0.000    0.000 package_exporter.py:53(_ModuleProviderAction)
        1    0.000    0.000    0.000    0.000 package_exporter.py:74(PackagingErrorReason)
        1    0.000    0.000    0.004    0.004 package_importer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 package_importer.py:47(PackageImporter)
        1    0.000    0.000    0.000    0.000 package_importer.py:665(_PathNode)
        1    0.000    0.000    0.000    0.000 package_importer.py:669(_PackageNode)
        1    0.000    0.000    0.000    0.000 package_importer.py:675(_ModuleNode)
        1    0.000    0.000    0.000    0.000 package_importer.py:682(_ExternNode)
     3441    0.007    0.000    0.020    0.000 package_importer.py:694(_patched_getfile)
        1    0.000    0.000    0.000    0.000 package_importer.py:704(_PackageResourceReader)
        1    0.000    0.000    0.000    0.000 package_utils.py:1(<module>)
        3    0.000    0.000    0.001    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 padding.py:144(CircularPad3d)
        1    0.000    0.000    0.000    0.000 padding.py:17(_CircularPadNd)
        1    0.000    0.000    0.000    0.000 padding.py:19(Padding)
        1    0.000    0.000    0.000    0.000 padding.py:195(_ConstantPadNd)
        1    0.000    0.000    0.000    0.000 padding.py:211(ConstantPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:262(ConstantPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:313(ConstantPad3d)
        1    0.000    0.000    0.000    0.000 padding.py:32(CircularPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:353(_ReflectionPadNd)
        1    0.000    0.000    0.000    0.000 padding.py:364(ReflectionPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:405(ReflectionPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:458(ReflectionPad3d)
        1    0.000    0.000    0.000    0.000 padding.py:512(_ReplicationPadNd)
        1    0.000    0.000    0.000    0.000 padding.py:523(ReplicationPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:564(ReplicationPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:616(ReplicationPad3d)
        1    0.000    0.000    0.000    0.000 padding.py:657(ZeroPad1d)
        1    0.000    0.000    0.000    0.000 padding.py:709(ZeroPad2d)
        1    0.000    0.000    0.000    0.000 padding.py:762(ZeroPad3d)
        1    0.000    0.000    0.000    0.000 padding.py:83(CircularPad2d)
        1    0.000    0.000    0.000    0.000 pager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pager.py:17(SystemPager)
        1    0.000    0.000    0.000    0.000 pager.py:5(Pager)
        1    0.000    0.000    0.003    0.003 palette.py:1(<module>)
        1    0.000    0.000    0.000    0.000 palette.py:11(Palette)
        8    0.000    0.000    0.000    0.000 palette.py:14(__init__)
        1    0.000    0.000    0.004    0.004 panel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 panel.py:17(Panel)
        2    0.000    0.000    0.252    0.126 panoptic_qualities.py:1(<module>)
        1    0.000    0.000    0.000    0.000 panoptic_qualities.py:295(ModifiedPanopticQuality)
        1    0.000    0.000    0.000    0.000 panoptic_qualities.py:40(PanopticQuality)
        1    0.000    0.000    0.000    0.000 parabola.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parabola.py:20(Parabola)
        2    0.000    0.000    0.012    0.006 parallel.py:1(<module>)
        2    0.000    0.000    0.000    0.000 parallel.py:30(ParallelStrategy)
        1    0.000    0.000    0.001    0.001 parallel_apply.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param_fetch.py:1(<module>)
        1    0.000    0.000    0.001    0.001 param_scheduler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:1137(CosineRestartParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:1288(ReduceOnPlateauParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:167(print_value)
        2    0.000    0.000    0.000    0.000 param_scheduler.py:180(step)
        2    0.000    0.000    0.000    0.000 param_scheduler.py:219(<listcomp>)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:224(StepParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:25(_ParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:311(MultiStepParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:400(ConstantParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:492(ExponentialParamScheduler)
        2    0.000    0.000    0.000    0.000 param_scheduler.py:51(__init__)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:566(CosineAnnealingParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:707(LinearParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:738(__init__)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:789(_get_value)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:792(<listcomp>)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:806(PolyParamScheduler)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:834(__init__)
        2    0.000    0.000    0.000    0.000 param_scheduler.py:89(<listcomp>)
        1    0.000    0.000    0.000    0.000 param_scheduler.py:891(OneCycleParamScheduler)
        2    0.000    0.000    0.000    0.000 param_scheduler.py:97(with_counter)
        1    0.000    0.000    0.000    0.000 param_scheduler_hook.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param_scheduler_hook.py:12(ParamSchedulerHook)
        1    0.000    0.000    0.000    0.000 parameter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parameter.py:13(Parameter)
        1    0.000    0.000    0.000    0.000 parameter.py:171(UninitializedParameter)
        1    0.000    0.000    0.000    0.000 parameter.py:202(UninitializedBuffer)
        4    0.000    0.000    0.000    0.000 parameter.py:34(__new__)
        1    0.000    0.000    0.000    0.000 parameter.py:6(_ParameterMeta)
       58    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
        1    0.000    0.000    0.000    0.000 parameter.py:85(UninitializedTensorMixin)
        1    0.000    0.000    0.000    0.000 parameter_tying.py:1(<module>)
        1    0.000    0.000    0.002    0.002 parameters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parameters.py:60(__init__)
        1    0.000    0.000    0.000    0.000 parameters.py:7(_global_parameters)
        1    0.000    0.000    0.003    0.003 parametrizations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parametrizations.py:289(_WeightNorm)
        1    0.000    0.000    0.000    0.000 parametrizations.py:34(_OrthMaps)
        1    0.000    0.000    0.000    0.000 parametrizations.py:367(_SpectralNorm)
        1    0.000    0.000    0.000    0.000 parametrizations.py:40(_Orthogonal)
        1    0.000    0.000    0.000    0.000 parametrize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parametrize.py:68(ParametrizationList)
        1    0.000    0.000    0.000    0.000 pareto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pareto.py:10(Pareto)
        1    0.000    0.000    0.000    0.000 parrots_jit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parrots_wrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parrots_wrapper.py:110(SyncBatchNorm)
        1    0.000    0.000    0.000    0.000 parrots_wrapper.py:45(_get_conv)
        1    0.000    0.000    0.000    0.000 parrots_wrapper.py:55(_get_dataloader)
        1    0.000    0.000    0.000    0.000 parrots_wrapper.py:77(_get_pool)
        1    0.000    0.000    0.000    0.000 parrots_wrapper.py:91(_get_norm)
        3    0.000    0.000    0.002    0.001 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:117(ParseError)
        1    0.000    0.000    0.000    0.000 parse.py:132(Parser)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:147(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:155(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:193(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:223(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:328(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:336(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:341(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:347(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:355(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:360(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:366(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:44(Recorder)
        1    0.000    0.000    0.000    0.000 parse.py:807(Quoter)
        3    0.000    0.000    0.086    0.029 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
       39    0.000    0.000    0.000    0.000 parser.py:17(__init__)
       39    0.001    0.000    0.058    0.001 parser.py:41(parse)
